    Cell0	Cell1	Cell2	Cell3	Cell4	Cell5	Cell6	Cell7	Cell8	Cell9	Cell10	Cell11	Cell12	Cell13	Cell14	Cell15	Cell16	Cell17	Cell18	Cell19	Cell20	Cell21	Cell22	Cell23	Cell24	Cell25	Cell26	Cell27	Cell28	Cell29	Cell30	Cell31	Cell32	Cell33	Cell34	Cell35	Cell36	Cell37	Cell38	Cell39	Cell40	Cell41	Cell42	Cell43	Cell44	Cell45	Cell46	Cell47	Cell48	Cell49	Cell50	Cell51	Cell52	Cell53	Cell54	Cell55	Cell56	Cell57	Cell58	Cell59	Cell60	Cell61	Cell62	Cell63	Cell64	Cell65	Cell66	Cell67	Cell68	Cell69	Cell70	Cell71	Cell72	Cell73	Cell74	Cell75	Cell76	Cell77	Cell78	Cell79	Cell80	Cell81	Cell82	Cell83	Cell84	Cell85	Cell86	Cell87	Cell88	Cell89	Cell90	Cell91	Cell92	Cell93	Cell94	Cell95	Cell96	Cell97	Cell98	Cell99
Gene52	18.149909599867755	15.149909599867756	59.149909599867755	59.149909599867755	24.149909599867755	96.14990959986775	25.149909599867755	52.149909599867755	102.14990959986775	24.149909599867755	6.149909599867756	55.149909599867755	81.14990959986775	91.14990959986775	53.149909599867755	46.149909599867755	82.14990959986775	17.149909599867755	32.149909599867755	16.149909599867755	33.149909599867755	49.149909599867755	51.149909599867755	87.14990959986775	45.149909599867755	72.14990959986775	91.14990959986775	67.14990959986775	70.14990959986775	104.14990959986775	40.149909599867755	86.14990959986775	76.14990959986775	9.149909599867756	70.14990959986775	79.14990959986775	68.14990959986775	53.149909599867755	104.14990959986775	95.14990959986775	24.149909599867755	32.149909599867755	76.14990959986775	97.14990959986775	70.14990959986775	41.149909599867755	17.149909599867755	103.14990959986775	99.14990959986775	91.14990959986775	79.14990959986775	37.149909599867755	12.149909599867756	7.149909599867756	69.14990959986775	84.14990959986775	87.14990959986775	23.149909599867755	13.149909599867756	89.14990959986775	46.149909599867755	77.14990959986775	97.14990959986775	91.14990959986775	12.149909599867756	98.14990959986775	103.14990959986775	41.149909599867755	27.149909599867755	52.149909599867755	18.149909599867755	98.14990959986775	21.149909599867755	104.14990959986775	89.14990959986775	24.149909599867755	30.149909599867755	44.149909599867755	30.149909599867755	70.14990959986775	47.149909599867755	80.14990959986775	93.14990959986775	23.149909599867755	46.149909599867755	61.149909599867755	32.149909599867755	90.14990959986775	80.14990959986775	28.149909599867755	7.149909599867756	105.14990959986775	78.14990959986775	93.14990959986775	27.149909599867755	73.14990959986775	103.14990959986775	8.149909599867756	88.14990959986775	85.14990959986775
Gene53	17.084656087336224	14.084656087336224	58.08465608733622	58.08465608733622	23.084656087336224	95.08465608733623	24.084656087336224	51.08465608733622	101.08465608733623	23.084656087336224	5.084656087336223	54.08465608733622	80.08465608733623	90.08465608733623	52.08465608733622	45.08465608733622	81.08465608733623	16.084656087336224	31.084656087336224	15.084656087336224	32.08465608733622	48.08465608733622	50.08465608733622	86.08465608733623	44.08465608733622	71.08465608733623	90.08465608733623	66.08465608733623	69.08465608733623	103.08465608733623	39.08465608733622	85.08465608733623	75.08465608733623	8.084656087336224	69.08465608733623	78.08465608733623	67.08465608733623	52.08465608733622	103.08465608733623	94.08465608733623	23.084656087336224	31.084656087336224	75.08465608733623	96.08465608733623	69.08465608733623	40.08465608733622	16.084656087336224	102.08465608733623	98.08465608733623	90.08465608733623	78.08465608733623	36.08465608733622	11.084656087336224	6.084656087336223	68.08465608733623	83.08465608733623	86.08465608733623	22.084656087336224	12.084656087336224	88.08465608733623	45.08465608733622	76.08465608733623	96.08465608733623	90.08465608733623	11.084656087336224	97.08465608733623	102.08465608733623	40.08465608733622	26.084656087336224	51.08465608733622	17.084656087336224	97.08465608733623	20.084656087336224	103.08465608733623	88.08465608733623	23.084656087336224	29.084656087336224	43.08465608733622	29.084656087336224	69.08465608733623	46.08465608733622	79.08465608733623	92.08465608733623	22.084656087336224	45.08465608733622	60.08465608733622	31.084656087336224	89.08465608733623	79.08465608733623	27.084656087336224	6.084656087336223	104.08465608733623	77.08465608733623	92.08465608733623	26.084656087336224	72.08465608733623	102.08465608733623	7.084656087336223	87.08465608733623	84.08465608733623
Gene54	21.59717409449742	18.59717409449742	62.59717409449742	62.59717409449742	27.59717409449742	99.59717409449742	28.59717409449742	55.59717409449742	105.59717409449742	27.59717409449742	9.59717409449742	58.59717409449742	84.59717409449742	94.59717409449742	56.59717409449742	49.59717409449742	85.59717409449742	20.59717409449742	35.59717409449742	19.59717409449742	36.59717409449742	52.59717409449742	54.59717409449742	90.59717409449742	48.59717409449742	75.59717409449742	94.59717409449742	70.59717409449742	73.59717409449742	107.59717409449742	43.59717409449742	89.59717409449742	79.59717409449742	12.59717409449742	73.59717409449742	82.59717409449742	71.59717409449742	56.59717409449742	107.59717409449742	98.59717409449742	27.59717409449742	35.59717409449742	79.59717409449742	100.59717409449742	73.59717409449742	44.59717409449742	20.59717409449742	106.59717409449742	102.59717409449742	94.59717409449742	82.59717409449742	40.59717409449742	15.59717409449742	10.59717409449742	72.59717409449742	87.59717409449742	90.59717409449742	26.59717409449742	16.59717409449742	92.59717409449742	49.59717409449742	80.59717409449742	100.59717409449742	94.59717409449742	15.59717409449742	101.59717409449742	106.59717409449742	44.59717409449742	30.59717409449742	55.59717409449742	21.59717409449742	101.59717409449742	24.59717409449742	107.59717409449742	92.59717409449742	27.59717409449742	33.59717409449742	47.59717409449742	33.59717409449742	73.59717409449742	50.59717409449742	83.59717409449742	96.59717409449742	26.59717409449742	49.59717409449742	64.59717409449742	35.59717409449742	93.59717409449742	83.59717409449742	31.59717409449742	10.59717409449742	108.59717409449742	81.59717409449742	96.59717409449742	30.59717409449742	76.59717409449742	106.59717409449742	11.59717409449742	91.59717409449742	88.59717409449742
Gene55	17.610134230142236	14.610134230142236	58.610134230142236	58.610134230142236	23.610134230142236	95.61013423014224	24.610134230142236	51.610134230142236	101.61013423014224	23.610134230142236	5.610134230142236	54.610134230142236	80.61013423014224	90.61013423014224	52.610134230142236	45.610134230142236	81.61013423014224	16.610134230142236	31.610134230142236	15.610134230142236	32.610134230142236	48.610134230142236	50.610134230142236	86.61013423014224	44.610134230142236	71.61013423014224	90.61013423014224	66.61013423014224	69.61013423014224	103.61013423014224	39.610134230142236	85.61013423014224	75.61013423014224	8.610134230142236	69.61013423014224	78.61013423014224	67.61013423014224	52.610134230142236	103.61013423014224	94.61013423014224	23.610134230142236	31.610134230142236	75.61013423014224	96.61013423014224	69.61013423014224	40.610134230142236	16.610134230142236	102.61013423014224	98.61013423014224	90.61013423014224	78.61013423014224	36.610134230142236	11.610134230142236	6.610134230142236	68.61013423014224	83.61013423014224	86.61013423014224	22.610134230142236	12.610134230142236	88.61013423014224	45.610134230142236	76.61013423014224	96.61013423014224	90.61013423014224	11.610134230142236	97.61013423014224	102.61013423014224	40.610134230142236	26.610134230142236	51.610134230142236	17.610134230142236	97.61013423014224	20.610134230142236	103.61013423014224	88.61013423014224	23.610134230142236	29.610134230142236	43.610134230142236	29.610134230142236	69.61013423014224	46.610134230142236	79.61013423014224	92.61013423014224	22.610134230142236	45.610134230142236	60.610134230142236	31.610134230142236	89.61013423014224	79.61013423014224	27.610134230142236	6.610134230142236	104.61013423014224	77.61013423014224	92.61013423014224	26.610134230142236	72.61013423014224	102.61013423014224	7.610134230142236	87.61013423014224	84.61013423014224
Gene56	14.324648062847686	11.324648062847686	55.324648062847686	55.324648062847686	20.324648062847686	92.32464806284769	21.324648062847686	48.324648062847686	98.32464806284769	20.324648062847686	2.3246480628476864	51.324648062847686	77.32464806284769	87.32464806284769	49.324648062847686	42.324648062847686	78.32464806284769	13.324648062847686	28.324648062847686	12.324648062847686	29.324648062847686	45.324648062847686	47.324648062847686	83.32464806284769	41.324648062847686	68.32464806284769	87.32464806284769	63.324648062847686	66.32464806284769	100.32464806284769	36.324648062847686	82.32464806284769	72.32464806284769	5.324648062847686	66.32464806284769	75.32464806284769	64.32464806284769	49.324648062847686	100.32464806284769	91.32464806284769	20.324648062847686	28.324648062847686	72.32464806284769	93.32464806284769	66.32464806284769	37.324648062847686	13.324648062847686	99.32464806284769	95.32464806284769	87.32464806284769	75.32464806284769	33.324648062847686	8.324648062847686	3.3246480628476864	65.32464806284769	80.32464806284769	83.32464806284769	19.324648062847686	9.324648062847686	85.32464806284769	42.324648062847686	73.32464806284769	93.32464806284769	87.32464806284769	8.324648062847686	94.32464806284769	99.32464806284769	37.324648062847686	23.324648062847686	48.324648062847686	14.324648062847686	94.32464806284769	17.324648062847686	100.32464806284769	85.32464806284769	20.324648062847686	26.324648062847686	40.324648062847686	26.324648062847686	66.32464806284769	43.324648062847686	76.32464806284769	89.32464806284769	19.324648062847686	42.324648062847686	57.324648062847686	28.324648062847686	86.32464806284769	76.32464806284769	24.324648062847686	3.3246480628476864	101.32464806284769	74.32464806284769	89.32464806284769	23.324648062847686	69.32464806284769	99.32464806284769	4.324648062847686	84.32464806284769	81.32464806284769
Gene57	22.720718937021427	19.720718937021427	63.72071893702143	63.72071893702143	28.720718937021427	100.72071893702143	29.720718937021427	56.72071893702143	106.72071893702143	28.720718937021427	10.720718937021427	59.72071893702143	85.72071893702143	95.72071893702143	57.72071893702143	50.72071893702143	86.72071893702143	21.720718937021427	36.72071893702143	20.720718937021427	37.72071893702143	53.72071893702143	55.72071893702143	91.72071893702143	49.72071893702143	76.72071893702143	95.72071893702143	71.72071893702143	74.72071893702143	108.72071893702143	44.72071893702143	90.72071893702143	80.72071893702143	13.720718937021427	74.72071893702143	83.72071893702143	72.72071893702143	57.72071893702143	108.72071893702143	99.72071893702143	28.720718937021427	36.72071893702143	80.72071893702143	101.72071893702143	74.72071893702143	45.72071893702143	21.720718937021427	107.72071893702143	103.72071893702143	95.72071893702143	83.72071893702143	41.72071893702143	16.720718937021427	11.720718937021427	73.72071893702143	88.72071893702143	91.72071893702143	27.720718937021427	17.720718937021427	93.72071893702143	50.72071893702143	81.72071893702143	101.72071893702143	95.72071893702143	16.720718937021427	102.72071893702143	107.72071893702143	45.72071893702143	31.720718937021427	56.72071893702143	22.720718937021427	102.72071893702143	25.720718937021427	108.72071893702143	93.72071893702143	28.720718937021427	34.72071893702143	48.72071893702143	34.72071893702143	74.72071893702143	51.72071893702143	84.72071893702143	97.72071893702143	27.720718937021427	50.72071893702143	65.72071893702143	36.72071893702143	94.72071893702143	84.72071893702143	32.72071893702143	11.720718937021427	109.72071893702143	82.72071893702143	97.72071893702143	31.720718937021427	77.72071893702143	107.72071893702143	12.720718937021427	92.72071893702143	89.72071893702143
Gene58	21.630910219170502	18.630910219170502	62.6309102191705	62.6309102191705	27.630910219170502	99.6309102191705	28.630910219170502	55.6309102191705	105.6309102191705	27.630910219170502	9.630910219170504	58.6309102191705	84.6309102191705	94.6309102191705	56.6309102191705	49.6309102191705	85.6309102191705	20.630910219170502	35.6309102191705	19.630910219170502	36.6309102191705	52.6309102191705	54.6309102191705	90.6309102191705	48.6309102191705	75.6309102191705	94.6309102191705	70.6309102191705	73.6309102191705	107.6309102191705	43.6309102191705	89.6309102191705	79.6309102191705	12.630910219170504	73.6309102191705	82.6309102191705	71.6309102191705	56.6309102191705	107.6309102191705	98.6309102191705	27.630910219170502	35.6309102191705	79.6309102191705	100.6309102191705	73.6309102191705	44.6309102191705	20.630910219170502	106.6309102191705	102.6309102191705	94.6309102191705	82.6309102191705	40.6309102191705	15.630910219170504	10.630910219170504	72.6309102191705	87.6309102191705	90.6309102191705	26.630910219170502	16.630910219170502	92.6309102191705	49.6309102191705	80.6309102191705	100.6309102191705	94.6309102191705	15.630910219170504	101.6309102191705	106.6309102191705	44.6309102191705	30.630910219170502	55.6309102191705	21.630910219170502	101.6309102191705	24.630910219170502	107.6309102191705	92.6309102191705	27.630910219170502	33.6309102191705	47.6309102191705	33.6309102191705	73.6309102191705	50.6309102191705	83.6309102191705	96.6309102191705	26.630910219170502	49.6309102191705	64.6309102191705	35.6309102191705	93.6309102191705	83.6309102191705	31.630910219170502	10.630910219170504	108.6309102191705	81.6309102191705	96.6309102191705	30.630910219170502	76.6309102191705	106.6309102191705	11.630910219170504	91.6309102191705	88.6309102191705
Gene59	22.722178501735712	19.722178501735712	63.72217850173571	63.72217850173571	28.722178501735712	100.72217850173571	29.722178501735712	56.72217850173571	106.72217850173571	28.722178501735712	10.722178501735714	59.72217850173571	85.72217850173571	95.72217850173571	57.72217850173571	50.72217850173571	86.72217850173571	21.722178501735712	36.72217850173571	20.722178501735712	37.72217850173571	53.72217850173571	55.72217850173571	91.72217850173571	49.72217850173571	76.72217850173571	95.72217850173571	71.72217850173571	74.72217850173571	108.72217850173571	44.72217850173571	90.72217850173571	80.72217850173571	13.722178501735714	74.72217850173571	83.72217850173571	72.72217850173571	57.72217850173571	108.72217850173571	99.72217850173571	28.722178501735712	36.72217850173571	80.72217850173571	101.72217850173571	74.72217850173571	45.72217850173571	21.722178501735712	107.72217850173571	103.72217850173571	95.72217850173571	83.72217850173571	41.72217850173571	16.722178501735712	11.722178501735714	73.72217850173571	88.72217850173571	91.72217850173571	27.722178501735712	17.722178501735712	93.72217850173571	50.72217850173571	81.72217850173571	101.72217850173571	95.72217850173571	16.722178501735712	102.72217850173571	107.72217850173571	45.72217850173571	31.722178501735712	56.72217850173571	22.722178501735712	102.72217850173571	25.722178501735712	108.72217850173571	93.72217850173571	28.722178501735712	34.72217850173571	48.72217850173571	34.72217850173571	74.72217850173571	51.72217850173571	84.72217850173571	97.72217850173571	27.722178501735712	50.72217850173571	65.72217850173571	36.72217850173571	94.72217850173571	84.72217850173571	32.72217850173571	11.722178501735714	109.72217850173571	82.72217850173571	97.72217850173571	31.722178501735712	77.72217850173571	107.72217850173571	12.722178501735714	92.72217850173571	89.72217850173571
Gene60	14.418660531520816	11.418660531520816	55.418660531520814	55.418660531520814	20.418660531520814	92.41866053152081	21.418660531520814	48.418660531520814	98.41866053152081	20.418660531520814	2.418660531520816	51.418660531520814	77.41866053152081	87.41866053152081	49.418660531520814	42.418660531520814	78.41866053152081	13.418660531520816	28.418660531520814	12.418660531520816	29.418660531520814	45.418660531520814	47.418660531520814	83.41866053152081	41.418660531520814	68.41866053152081	87.41866053152081	63.418660531520814	66.41866053152081	100.41866053152081	36.418660531520814	82.41866053152081	72.41866053152081	5.418660531520816	66.41866053152081	75.41866053152081	64.41866053152081	49.418660531520814	100.41866053152081	91.41866053152081	20.418660531520814	28.418660531520814	72.41866053152081	93.41866053152081	66.41866053152081	37.418660531520814	13.418660531520816	99.41866053152081	95.41866053152081	87.41866053152081	75.41866053152081	33.418660531520814	8.418660531520816	3.418660531520816	65.41866053152081	80.41866053152081	83.41866053152081	19.418660531520814	9.418660531520816	85.41866053152081	42.418660531520814	73.41866053152081	93.41866053152081	87.41866053152081	8.418660531520816	94.41866053152081	99.41866053152081	37.418660531520814	23.418660531520814	48.418660531520814	14.418660531520816	94.41866053152081	17.418660531520814	100.41866053152081	85.41866053152081	20.418660531520814	26.418660531520814	40.418660531520814	26.418660531520814	66.41866053152081	43.418660531520814	76.41866053152081	89.41866053152081	19.418660531520814	42.418660531520814	57.418660531520814	28.418660531520814	86.41866053152081	76.41866053152081	24.418660531520814	3.418660531520816	101.41866053152081	74.41866053152081	89.41866053152081	23.418660531520814	69.41866053152081	99.41866053152081	4.418660531520816	84.41866053152081	81.41866053152081
Gene61	16.610511340786733	13.610511340786733	57.61051134078673	57.61051134078673	22.610511340786733	94.61051134078673	23.610511340786733	50.61051134078673	100.61051134078673	22.610511340786733	4.610511340786733	53.61051134078673	79.61051134078673	89.61051134078673	51.61051134078673	44.61051134078673	80.61051134078673	15.610511340786733	30.610511340786733	14.610511340786733	31.610511340786733	47.61051134078673	49.61051134078673	85.61051134078673	43.61051134078673	70.61051134078673	89.61051134078673	65.61051134078673	68.61051134078673	102.61051134078673	38.61051134078673	84.61051134078673	74.61051134078673	7.610511340786733	68.61051134078673	77.61051134078673	66.61051134078673	51.61051134078673	102.61051134078673	93.61051134078673	22.610511340786733	30.610511340786733	74.61051134078673	95.61051134078673	68.61051134078673	39.61051134078673	15.610511340786733	101.61051134078673	97.61051134078673	89.61051134078673	77.61051134078673	35.61051134078673	10.610511340786733	5.610511340786733	67.61051134078673	82.61051134078673	85.61051134078673	21.610511340786733	11.610511340786733	87.61051134078673	44.61051134078673	75.61051134078673	95.61051134078673	89.61051134078673	10.610511340786733	96.61051134078673	101.61051134078673	39.61051134078673	25.610511340786733	50.61051134078673	16.610511340786733	96.61051134078673	19.610511340786733	102.61051134078673	87.61051134078673	22.610511340786733	28.610511340786733	42.61051134078673	28.610511340786733	68.61051134078673	45.61051134078673	78.61051134078673	91.61051134078673	21.610511340786733	44.61051134078673	59.61051134078673	30.610511340786733	88.61051134078673	78.61051134078673	26.610511340786733	5.610511340786733	103.61051134078673	76.61051134078673	91.61051134078673	25.610511340786733	71.61051134078673	101.61051134078673	6.610511340786733	86.61051134078673	83.61051134078673
Gene62	17.345899118068466	14.345899118068466	58.345899118068466	58.345899118068466	23.345899118068466	95.34589911806847	24.345899118068466	51.345899118068466	101.34589911806847	23.345899118068466	5.345899118068466	54.345899118068466	80.34589911806847	90.34589911806847	52.345899118068466	45.345899118068466	81.34589911806847	16.345899118068466	31.345899118068466	15.345899118068466	32.345899118068466	48.345899118068466	50.345899118068466	86.34589911806847	44.345899118068466	71.34589911806847	90.34589911806847	66.34589911806847	69.34589911806847	103.34589911806847	39.345899118068466	85.34589911806847	75.34589911806847	8.345899118068466	69.34589911806847	78.34589911806847	67.34589911806847	52.345899118068466	103.34589911806847	94.34589911806847	23.345899118068466	31.345899118068466	75.34589911806847	96.34589911806847	69.34589911806847	40.345899118068466	16.345899118068466	102.34589911806847	98.34589911806847	90.34589911806847	78.34589911806847	36.345899118068466	11.345899118068466	6.345899118068466	68.34589911806847	83.34589911806847	86.34589911806847	22.345899118068466	12.345899118068466	88.34589911806847	45.345899118068466	76.34589911806847	96.34589911806847	90.34589911806847	11.345899118068466	97.34589911806847	102.34589911806847	40.345899118068466	26.345899118068466	51.345899118068466	17.345899118068466	97.34589911806847	20.345899118068466	103.34589911806847	88.34589911806847	23.345899118068466	29.345899118068466	43.345899118068466	29.345899118068466	69.34589911806847	46.345899118068466	79.34589911806847	92.34589911806847	22.345899118068466	45.345899118068466	60.345899118068466	31.345899118068466	89.34589911806847	79.34589911806847	27.345899118068466	6.345899118068466	104.34589911806847	77.34589911806847	92.34589911806847	26.345899118068466	72.34589911806847	102.34589911806847	7.345899118068466	87.34589911806847	84.34589911806847
Gene63	19.969790509511693	16.969790509511693	60.9697905095117	60.9697905095117	25.969790509511693	97.9697905095117	26.969790509511693	53.9697905095117	103.9697905095117	25.969790509511693	7.969790509511694	56.9697905095117	82.9697905095117	92.9697905095117	54.9697905095117	47.9697905095117	83.9697905095117	18.969790509511693	33.9697905095117	17.969790509511693	34.9697905095117	50.9697905095117	52.9697905095117	88.9697905095117	46.9697905095117	73.9697905095117	92.9697905095117	68.9697905095117	71.9697905095117	105.9697905095117	41.9697905095117	87.9697905095117	77.9697905095117	10.969790509511693	71.9697905095117	80.9697905095117	69.9697905095117	54.9697905095117	105.9697905095117	96.9697905095117	25.969790509511693	33.9697905095117	77.9697905095117	98.9697905095117	71.9697905095117	42.9697905095117	18.969790509511693	104.9697905095117	100.9697905095117	92.9697905095117	80.9697905095117	38.9697905095117	13.969790509511693	8.969790509511693	70.9697905095117	85.9697905095117	88.9697905095117	24.969790509511693	14.969790509511693	90.9697905095117	47.9697905095117	78.9697905095117	98.9697905095117	92.9697905095117	13.969790509511693	99.9697905095117	104.9697905095117	42.9697905095117	28.969790509511693	53.9697905095117	19.969790509511693	99.9697905095117	22.969790509511693	105.9697905095117	90.9697905095117	25.969790509511693	31.969790509511693	45.9697905095117	31.969790509511693	71.9697905095117	48.9697905095117	81.9697905095117	94.9697905095117	24.969790509511693	47.9697905095117	62.9697905095117	33.9697905095117	91.9697905095117	81.9697905095117	29.969790509511693	8.969790509511693	106.9697905095117	79.9697905095117	94.9697905095117	28.969790509511693	74.9697905095117	104.9697905095117	9.969790509511693	89.9697905095117	86.9697905095117
Gene64	22.916715241661407	19.916715241661407	63.91671524166141	63.91671524166141	28.916715241661407	100.91671524166141	29.916715241661407	56.91671524166141	106.91671524166141	28.916715241661407	10.916715241661407	59.91671524166141	85.91671524166141	95.91671524166141	57.91671524166141	50.91671524166141	86.91671524166141	21.916715241661407	36.91671524166141	20.916715241661407	37.91671524166141	53.91671524166141	55.91671524166141	91.91671524166141	49.91671524166141	76.91671524166141	95.91671524166141	71.91671524166141	74.91671524166141	108.91671524166141	44.91671524166141	90.91671524166141	80.91671524166141	13.916715241661407	74.91671524166141	83.91671524166141	72.91671524166141	57.91671524166141	108.91671524166141	99.91671524166141	28.916715241661407	36.91671524166141	80.91671524166141	101.91671524166141	74.91671524166141	45.91671524166141	21.916715241661407	107.91671524166141	103.91671524166141	95.91671524166141	83.91671524166141	41.91671524166141	16.916715241661407	11.916715241661407	73.91671524166141	88.91671524166141	91.91671524166141	27.916715241661407	17.916715241661407	93.91671524166141	50.91671524166141	81.91671524166141	101.91671524166141	95.91671524166141	16.916715241661407	102.91671524166141	107.91671524166141	45.91671524166141	31.916715241661407	56.91671524166141	22.916715241661407	102.91671524166141	25.916715241661407	108.91671524166141	93.91671524166141	28.916715241661407	34.91671524166141	48.91671524166141	34.91671524166141	74.91671524166141	51.91671524166141	84.91671524166141	97.91671524166141	27.916715241661407	50.91671524166141	65.91671524166141	36.91671524166141	94.91671524166141	84.91671524166141	32.91671524166141	11.916715241661407	109.91671524166141	82.91671524166141	97.91671524166141	31.916715241661407	77.91671524166141	107.91671524166141	12.916715241661407	92.91671524166141	89.91671524166141
Gene65	17.64019564442677	14.640195644426768	58.64019564442677	58.64019564442677	23.64019564442677	95.64019564442677	24.64019564442677	51.64019564442677	101.64019564442677	23.64019564442677	5.640195644426768	54.64019564442677	80.64019564442677	90.64019564442677	52.64019564442677	45.64019564442677	81.64019564442677	16.64019564442677	31.64019564442677	15.640195644426768	32.64019564442677	48.64019564442677	50.64019564442677	86.64019564442677	44.64019564442677	71.64019564442677	90.64019564442677	66.64019564442677	69.64019564442677	103.64019564442677	39.64019564442677	85.64019564442677	75.64019564442677	8.640195644426768	69.64019564442677	78.64019564442677	67.64019564442677	52.64019564442677	103.64019564442677	94.64019564442677	23.64019564442677	31.64019564442677	75.64019564442677	96.64019564442677	69.64019564442677	40.64019564442677	16.64019564442677	102.64019564442677	98.64019564442677	90.64019564442677	78.64019564442677	36.64019564442677	11.640195644426768	6.640195644426768	68.64019564442677	83.64019564442677	86.64019564442677	22.64019564442677	12.640195644426768	88.64019564442677	45.64019564442677	76.64019564442677	96.64019564442677	90.64019564442677	11.640195644426768	97.64019564442677	102.64019564442677	40.64019564442677	26.64019564442677	51.64019564442677	17.64019564442677	97.64019564442677	20.64019564442677	103.64019564442677	88.64019564442677	23.64019564442677	29.64019564442677	43.64019564442677	29.64019564442677	69.64019564442677	46.64019564442677	79.64019564442677	92.64019564442677	22.64019564442677	45.64019564442677	60.64019564442677	31.64019564442677	89.64019564442677	79.64019564442677	27.64019564442677	6.640195644426768	104.64019564442677	77.64019564442677	92.64019564442677	26.64019564442677	72.64019564442677	102.64019564442677	7.640195644426768	87.64019564442677	84.64019564442677
Gene66	19.278006608162812	16.278006608162812	60.27800660816281	60.27800660816281	25.278006608162812	97.27800660816281	26.278006608162812	53.27800660816281	103.27800660816281	25.278006608162812	7.278006608162814	56.27800660816281	82.27800660816281	92.27800660816281	54.27800660816281	47.27800660816281	83.27800660816281	18.278006608162812	33.27800660816281	17.278006608162812	34.27800660816281	50.27800660816281	52.27800660816281	88.27800660816281	46.27800660816281	73.27800660816281	92.27800660816281	68.27800660816281	71.27800660816281	105.27800660816281	41.27800660816281	87.27800660816281	77.27800660816281	10.278006608162814	71.27800660816281	80.27800660816281	69.27800660816281	54.27800660816281	105.27800660816281	96.27800660816281	25.278006608162812	33.27800660816281	77.27800660816281	98.27800660816281	71.27800660816281	42.27800660816281	18.278006608162812	104.27800660816281	100.27800660816281	92.27800660816281	80.27800660816281	38.27800660816281	13.278006608162814	8.278006608162814	70.27800660816281	85.27800660816281	88.27800660816281	24.278006608162812	14.278006608162814	90.27800660816281	47.27800660816281	78.27800660816281	98.27800660816281	92.27800660816281	13.278006608162814	99.27800660816281	104.27800660816281	42.27800660816281	28.278006608162812	53.27800660816281	19.278006608162812	99.27800660816281	22.278006608162812	105.27800660816281	90.27800660816281	25.278006608162812	31.278006608162812	45.27800660816281	31.278006608162812	71.27800660816281	48.27800660816281	81.27800660816281	94.27800660816281	24.278006608162812	47.27800660816281	62.27800660816281	33.27800660816281	91.27800660816281	81.27800660816281	29.278006608162812	8.278006608162814	106.27800660816281	79.27800660816281	94.27800660816281	28.278006608162812	74.27800660816281	104.27800660816281	9.278006608162814	89.27800660816281	86.27800660816281
Gene67	14.957606957339104	11.957606957339104	55.9576069573391	55.9576069573391	20.957606957339102	92.95760695733911	21.957606957339102	48.9576069573391	98.95760695733911	20.957606957339102	2.957606957339104	51.9576069573391	77.95760695733911	87.95760695733911	49.9576069573391	42.9576069573391	78.95760695733911	13.957606957339104	28.957606957339102	12.957606957339104	29.957606957339102	45.9576069573391	47.9576069573391	83.95760695733911	41.9576069573391	68.95760695733911	87.95760695733911	63.9576069573391	66.95760695733911	100.95760695733911	36.9576069573391	82.95760695733911	72.95760695733911	5.957606957339104	66.95760695733911	75.95760695733911	64.95760695733911	49.9576069573391	100.95760695733911	91.95760695733911	20.957606957339102	28.957606957339102	72.95760695733911	93.95760695733911	66.95760695733911	37.9576069573391	13.957606957339104	99.95760695733911	95.95760695733911	87.95760695733911	75.95760695733911	33.9576069573391	8.957606957339104	3.957606957339104	65.95760695733911	80.95760695733911	83.95760695733911	19.957606957339102	9.957606957339104	85.95760695733911	42.9576069573391	73.95760695733911	93.95760695733911	87.95760695733911	8.957606957339104	94.95760695733911	99.95760695733911	37.9576069573391	23.957606957339102	48.9576069573391	14.957606957339104	94.95760695733911	17.957606957339102	100.95760695733911	85.95760695733911	20.957606957339102	26.957606957339102	40.9576069573391	26.957606957339102	66.95760695733911	43.9576069573391	76.95760695733911	89.95760695733911	19.957606957339102	42.9576069573391	57.9576069573391	28.957606957339102	86.95760695733911	76.95760695733911	24.957606957339102	3.957606957339104	101.95760695733911	74.95760695733911	89.95760695733911	23.957606957339102	69.95760695733911	99.95760695733911	4.957606957339104	84.95760695733911	81.95760695733911
